,Target
77729,0
101970,0
94539,0
93608,0
105471,0
62729,0
64951,0
82869,0
103721,0
426,0
4375,0
49336,0
97904,0
10963,0
91942,0
54695,0
125834,0
37778,0
91954,0
37052,0
94558,0
90983,0
8870,0
74308,0
28618,0
64776,0
78128,0
1062,0
94183,0
72890,0
25817,0
14603,0
25482,0
17103,0
72476,0
102556,0
17737,0
62092,0
107625,0
126237,0
59102,0
118162,0
82710,0
64150,0
21728,0
113426,0
49616,0
84444,0
27678,0
8298,0
60055,0
81922,0
33229,0
54339,0
45356,0
26292,0
15740,0
116153,0
37225,0
33432,0
25913,0
74583,0
5680,0
103958,0
63224,0
58793,0
29643,0
82996,0
122419,0
15111,0
58451,0
93482,0
60986,0
68025,0
104358,0
99542,0
25834,0
116181,0
50551,0
48986,0
106498,0
71762,0
12049,0
112407,0
85190,0
122893,0
40829,0
13705,0
126936,0
95045,0
60336,0
128241,1
93764,0
64915,0
4347,0
126141,0
70036,0
78149,0
11586,0
123150,0
90745,0
49618,0
57225,0
92216,0
40017,0
5944,0
113898,0
17679,0
113952,0
48431,0
105589,0
8949,0
42140,0
27389,0
15500,0
35108,0
84200,0
73522,0
120773,0
108046,0
75236,0
1945,0
86026,0
119559,0
123132,0
79691,0
130046,1
68809,0
129318,1
30898,0
31718,0
44412,0
110728,0
5285,0
66574,0
85340,0
94390,0
25452,0
60023,0
23765,0
13794,0
119692,0
71365,0
21195,0
19688,0
64548,0
89460,0
114608,0
73818,0
73575,0
53276,0
46555,0
82306,0
6180,0
102837,0
48072,0
119328,0
22878,0
115154,0
35227,0
35423,0
509,0
111070,0
120952,0
84432,0
106357,0
83869,0
10806,0
117225,0
130026,1
58334,0
74116,0
128546,1
440,0
25305,0
5568,0
74199,0
7576,0
127639,0
123365,0
56815,0
106319,0
88248,0
74698,0
51353,0
113023,0
75209,0
21381,0
65443,0
34221,0
120432,0
70795,0
37799,0
93868,0
92439,0
104663,0
82207,0
69540,0
129939,1
82610,0
117611,0
513,0
94651,0
69557,0
110473,0
38330,0
126739,0
69689,0
105768,0
90477,0
73574,0
13589,0
34860,0
4996,0
105164,0
1833,0
24900,0
42029,0
82602,0
66651,0
112511,0
6049,0
22484,0
36268,0
68945,0
68229,0
119703,0
107583,0
98733,0
30273,0
21797,0
79163,0
20196,0
54228,0
26473,0
38753,0
51365,0
87180,0
63181,0
54061,0
129800,1
72830,0
70759,0
89537,0
113646,0
51504,0
35002,0
43002,0
79850,0
55817,0
34555,0
34336,0
92389,0
80279,0
44519,0
131207,1
88618,0
59269,0
23324,0
31317,0
72340,0
120680,0
36998,0
128842,1
34223,0
3743,0
44894,0
34976,0
9450,0
60929,0
20358,0
121383,0
34836,0
44301,0
9410,0
107327,0
45249,0
45719,0
3250,0
99611,0
141,0
32710,0
89969,0
20553,0
102551,0
129126,1
34781,0
26063,0
128702,1
47794,0
129634,1
116346,0
122325,0
48528,0
97562,0
101921,0
82101,0
15397,0
123717,0
550,0
104560,0
21805,0
121751,0
109938,0
43829,0
111704,0
106681,0
42866,0
114879,0
67383,0
36411,0
107333,0
126889,0
6855,0
44548,0
20146,0
16493,0
70658,0
119985,0
111841,0
39580,0
23557,0
26549,0
25747,0
21620,0
36043,0
85115,0
83255,0
126371,0
55250,0
73331,0
68509,0
99491,0
43406,0
72981,0
11432,0
57937,0
18359,0
129506,1
131012,1
75596,0
22216,0
75707,0
89435,0
64767,0
67638,0
46173,0
129189,1
56038,0
20254,0
1864,0
105533,0
73551,0
26682,0
55124,0
128274,1
120301,0
103488,0
85185,0
116889,0
113485,0
33877,0
63440,0
45229,0
40966,0
25131,0
112870,0
5743,0
66536,0
67433,0
62684,0
59508,0
81675,0
22155,0
52618,0
45724,0
40457,0
95109,0
91861,0
7474,0
13366,0
92944,0
43468,0
73,0
105554,0
69544,0
32124,0
2152,0
96183,0
58929,0
105805,0
121393,0
109233,0
112940,0
118148,0
100330,0
85202,0
39862,0
53939,0
71850,0
6625,0
128403,1
124355,0
41800,0
13548,0
67485,0
88416,0
105044,0
78349,0
129668,1
37817,0
108297,0
10680,0
30661,0
38193,0
89999,0
54572,0
21494,0
46991,0
63855,0
85307,0
18801,0
17812,0
127839,1
121011,0
44577,0
128918,1
12145,0
20357,0
130624,1
66513,0
123832,0
101655,0
32019,0
17055,0
9861,0
19636,0
75366,0
121799,0
29671,0
98548,0
24073,0
62921,0
76151,0
57817,0
32380,0
130700,1
73934,0
74171,0
68407,0
67495,0
63962,0
122951,0
106445,0
103049,0
127752,0
1444,0
15539,0
32614,0
111763,0
42627,0
49252,0
86784,0
108602,0
85503,0
123809,0
11664,0
106634,0
87903,0
9502,0
57927,0
19745,0
33662,0
80672,0
49900,0
44561,0
118544,0
22648,0
120741,0
27655,0
93731,0
116350,0
92125,0
38110,0
35549,0
123838,0
65039,0
26871,0
119652,0
51433,0
49893,0
102889,0
49838,0
31258,0
84277,0
21482,0
75830,0
96007,0
83714,0
18858,0
97333,0
56224,0
22471,0
41020,0
57038,0
52654,0
48164,0
31544,0
122089,0
89087,0
101954,0
35740,0
60196,0
31914,0
38565,0
129665,1
6145,0
74093,0
77351,0
6846,0
99074,0
16368,0
16348,0
92331,0
57272,0
116612,0
50059,0
30891,0
120433,0
71829,0
29068,0
90671,0
73342,0
70413,0
71294,0
18466,0
98964,0
57052,0
83398,0
98925,0
62045,0
5600,0
21739,0
2481,0
18172,0
83454,0
49631,0
20362,0
109807,0
70362,0
20179,0
43948,0
46249,0
24480,0
39849,0
67826,0
50395,0
125634,0
10499,0
110324,0
5137,0
20898,0
83925,0
46428,0
50659,0
92448,0
75175,0
35327,0
110892,0
22488,0
52207,0
62901,0
63178,0
100997,0
112270,0
20540,0
55194,0
91385,0
73726,0
28268,0
16812,0
87982,0
2924,0
11276,0
70270,0
53340,0
129691,1
128069,1
78882,0
54284,0
94282,0
98061,0
96709,0
85650,0
124152,0
32498,0
74915,0
29656,0
14660,0
107129,0
123126,0
379,0
30837,0
78376,0
3639,0
19852,0
38339,0
87633,0
117397,0
78747,0
26939,0
3039,0
106762,0
88652,0
72375,0
13299,0
1940,0
5219,0
30296,0
47653,0
105325,0
3790,0
87494,0
91880,0
89227,0
2751,0
119173,0
14670,0
80711,0
93406,0
114535,0
104700,0
86765,0
30724,0
76436,0
21,0
52113,0
117042,0
81567,0
95353,0
115887,0
67224,0
33624,0
32940,0
61894,0
12128,0
19418,0
88639,0
54087,0
130796,1
66942,0
49169,0
109781,0
32103,0
35107,0
110924,0
36420,0
27059,0
71647,0
79707,0
110457,0
54586,0
88794,0
846,0
90642,0
108856,0
22150,0
88844,0
22907,0
58711,0
77963,0
102713,0
29726,0
84985,0
94113,0
116105,0
112110,0
67492,0
14719,0
60927,0
90913,0
85236,0
44338,0
86358,0
123317,0
32092,0
25281,0
63559,0
34457,0
63985,0
36357,0
84051,0
29883,0
56443,0
8929,0
75799,0
39879,0
8107,0
23658,0
111974,0
36687,0
6519,0
129459,1
61213,0
82277,0
40325,0
110951,0
33619,0
64315,0
97079,0
14277,0
21336,0
4646,0
48260,0
83994,0
77202,0
38474,0
53391,0
58662,0
74849,0
117516,0
26777,0
51964,0
71426,0
57755,0
69694,0
106387,0
112566,0
129773,1
79319,0
128932,1
118656,0
124752,0
91417,0
93014,0
14331,0
24658,0
29241,0
103883,0
103700,0
31350,0
54990,0
2004,0
23539,0
103866,0
103853,0
92892,0
40562,0
115755,0
82140,0
12880,0
65738,0
75122,0
36861,0
101123,0
55112,0
55066,0
107120,0
93438,0
41937,0
116827,0
11209,0
66937,0
107851,0
948,0
124656,0
85542,0
92322,0
40136,0
113959,0
42019,0
75555,0
88404,0
124565,0
83478,0
34197,0
31537,0
42465,0
87211,0
114651,0
103117,0
53524,0
40203,0
49320,0
110684,0
44109,0
76592,0
123008,0
128809,1
91391,0
117137,0
99278,0
12658,0
2834,0
23932,0
30188,0
28326,0
40960,0
86743,0
43762,0
3083,0
42707,0
39088,0
59999,0
32984,0
56266,0
129402,1
18315,0
44053,0
71804,0
65046,0
121694,0
71774,0
45214,0
89670,0
106623,0
55300,0
61947,0
71338,0
9044,0
78178,0
8856,0
113674,0
619,0
107316,0
123533,0
17920,0
24943,0
28148,0
71785,0
18869,0
123764,0
75072,0
66352,0
104451,0
98791,0
65852,0
50272,0
90075,0
118272,0
127624,0
9959,0
13073,0
48127,0
101622,0
74560,0
70982,0
88921,0
73319,0
121654,0
98596,0
73387,0
32190,0
1432,0
18955,0
122661,0
55498,0
110785,0
56289,0
45746,0
62876,0
77359,0
41210,0
75445,0
45344,0
59107,0
66965,0
117837,0
1727,0
32140,0
124949,0
92816,0
21767,0
99944,0
31190,0
118999,0
89783,0
39139,0
46339,0
113806,0
122936,0
52003,0
30603,0
55890,0
27458,0
61289,0
8837,0
110637,0
87767,0
106045,0
51630,0
128159,1
11551,0
70019,0
74656,0
64131,0
61461,0
110284,0
46535,0
118678,0
121702,0
19331,0
13948,0
70580,0
33770,0
4329,0
68617,0
95686,0
117517,0
128204,1
64949,0
102631,0
94903,0
63713,0
16912,0
51082,0
130805,1
4380,0
45778,0
6692,0
77949,0
38781,0
25923,0
22576,0
124009,0
116154,0
126119,0
84967,0
26890,0
99142,0
101472,0
37016,0
6324,0
40154,0
59740,0
63417,0
92083,0
58630,0
106775,0
41863,0
123859,0
8693,0
23572,0
89689,0
58176,0
68971,0
5763,0
103789,0
9536,0
121537,0
31860,0
102415,0
107700,0
6590,0
95694,0
12850,0
13811,0
92213,0
105771,0
39059,0
30932,0
2271,0
42941,0
112282,0
65644,0
18818,0
122368,0
95615,0
74216,0
126604,0
96288,0
14392,0
83218,0
28570,0
68893,0
121764,0
56149,0
110345,0
12920,0
98827,0
43373,0
111471,0
115466,0
80999,0
59007,0
100603,0
120664,0
36150,0
9713,0
32398,0
112057,0
47228,0
8049,0
115698,0
88246,0
80691,0
130160,1
130500,1
82867,0
54587,0
75039,0
100525,0
118640,0
23717,0
82003,0
127901,1
75728,0
107650,0
129768,1
73160,0
52457,0
12264,0
67934,0
52164,0
62747,0
57473,0
46284,0
85633,0
42796,0
36743,0
100033,0
59196,0
65632,0
124226,0
52258,0
92165,0
38637,0
3016,0
50911,0
65026,0
74701,0
80059,0
122121,0
55074,0
15872,0
43686,0
24863,0
27771,0
36784,0
71438,0
130416,1
123002,0
3519,0
37192,0
66821,0
64818,0
53826,0
212,0
134,0
84322,0
115343,0
123128,0
42074,0
4113,0
127990,1
96375,0
104068,0
104942,0
84559,0
9984,0
37179,0
40430,0
127774,0
60434,0
113763,0
99086,0
117858,0
89256,0
22044,0
78155,0
5682,0
48336,0
22975,0
1226,0
101609,0
31107,0
117954,0
40328,0
59803,0
93072,0
42576,0
13997,0
77959,0
110019,0
9240,0
104459,0
7813,0
104135,0
47799,0
92683,0
78555,0
19494,0
27824,0
52104,0
69809,0
31682,0
26494,0
65566,0
106575,0
72399,0
71207,0
63371,0
125100,0
9841,0
57280,0
68228,0
67405,0
104109,0
50590,0
98967,0
58447,0
21890,0
117914,0
35286,0
8426,0
36656,0
48746,0
95095,0
96427,0
115986,0
107885,0
3536,0
8842,0
54470,0
95126,0
40148,0
68602,0
44704,0
44314,0
34803,0
66064,0
85420,0
14418,0
41923,0
23229,0
33002,0
56146,0
12407,0
53609,0
87283,0
6330,0
13730,0
50410,0
47646,0
98846,0
34511,0
104673,0
71333,0
107255,0
103003,0
37892,0
83369,0
14539,0
67865,0
67470,0
33423,0
1612,0
47049,0
32246,0
51374,0
71310,0
63991,0
125572,0
79294,0
32286,0
115836,0
71888,0
107801,0
36179,0
37939,0
7450,0
59563,0
128475,1
37938,0
50583,0
98286,0
12088,0
63335,0
8901,0
92220,0
74712,0
92172,0
19427,0
27998,0
128372,1
36102,0
29738,0
14934,0
113316,0
34332,0
23594,0
38868,0
88822,0
124673,0
121465,0
66546,0
15085,0
19615,0
120649,0
97312,0
114385,0
16077,0
69687,0
98795,0
111891,0
70674,0
16987,0
63414,0
85718,0
15731,0
96906,0
5718,0
78641,0
37988,0
41799,0
34162,0
71817,0
107464,0
118943,0
124507,0
30874,0
65318,0
82048,0
36911,0
2660,0
12027,0
16399,0
42817,0
80378,0
122900,0
68053,0
116212,0
20437,0
15555,0
90005,0
92568,0
116437,0
91671,0
99505,0
101281,0
24833,0
1515,0
44138,0
83851,0
50168,0
75105,0
80560,0
106449,0
76047,0
38125,0
115906,0
32730,0
61591,0
73547,0
15408,0
61934,0
17966,0
104484,0
42180,0
99421,0
15182,0
43519,0
59622,0
88547,0
74985,0
10796,0
69278,0
44549,0
48395,0
142,0
33098,0
113341,0
1902,0
81592,0
98338,0
46549,0
127349,0
63298,0
126518,0
51023,0
33132,0
6579,0
5476,0
23203,0
70793,0
122476,0
121573,0
63922,0
19067,0
116000,0
81463,0
106669,0
74861,0
32972,0
40577,0
128743,1
15645,0
23673,0
22245,0
42910,0
54457,0
96899,0
34806,0
92797,0
23599,0
107108,0
3785,0
108443,0
76161,0
1299,0
21887,0
88589,0
4790,0
7025,0
27216,0
118919,0
96219,0
32930,0
27041,0
113577,0
46438,0
118930,0
114846,0
17152,0
126985,0
6422,0
116825,0
39855,0
85628,0
127471,0
70872,0
97052,0
79738,0
94617,0
27156,0
109030,0
35981,0
27104,0
98469,0
100378,0
60907,0
79659,0
71056,0
81285,0
64505,0
62657,0
97711,0
13760,0
98163,0
28794,0
103142,0
14126,0
128587,1
127463,0
118440,0
25279,0
25489,0
26753,0
92572,0
23851,0
49758,0
15733,0
21259,0
73829,0
22861,0
45020,0
20846,0
24835,0
102002,0
128968,1
50969,0
48080,0
51821,0
60579,0
42798,0
130630,1
107828,0
79903,0
102690,0
59501,0
7111,0
16065,0
43572,0
117862,0
39448,0
112243,0
78071,0
40516,0
31390,0
35799,0
35054,0
21174,0
95535,0
39403,0
125418,0
101909,0
93004,0
109779,0
89556,0
120039,0
24654,0
37861,0
67642,0
33556,0
32172,0
46003,0
102000,0
120353,0
6174,0
92780,0
56447,0
73234,0
37886,0
18337,0
12189,0
68536,0
24879,0
107686,0
58593,0
30033,0
33813,0
14199,0
12666,0
38886,0
108874,0
18500,0
6094,0
6329,0
14720,0
125758,0
48589,0
56604,0
129876,1
70927,0
71605,0
24877,0
8614,0
19337,0
125004,0
35534,0
100111,0
16544,0
13233,0
76466,0
41980,0
74856,0
4972,0
1830,0
98462,0
31991,0
9250,0
33062,0
52452,0
104734,0
88205,0
26741,0
17083,0
38636,0
78749,0
51576,0
94348,0
26557,0
80199,0
90280,0
13031,0
84383,0
104556,0
66810,0
125331,0
36770,0
57976,0
63471,0
116786,0
56682,0
53894,0
9796,0
115616,0
36105,0
44916,0
66431,0
76268,0
92612,0
103764,0
92853,0
81337,0
59640,0
130127,1
97681,0
61205,0
34846,0
1693,0
65501,0
50948,0
6181,0
118846,0
62254,0
114865,0
62827,0
81124,0
43987,0
92858,0
1447,0
54632,0
75585,0
93538,0
843,0
2494,0
131071,1
109754,0
89188,0
83298,0
85613,0
93257,0
116896,0
99402,0
46379,0
86133,0
128914,1
78547,0
123224,0
94556,0
99243,0
35505,0
70552,0
26673,0
97908,0
89760,0
56944,0
72850,0
74107,0
106898,0
20584,0
127229,0
131306,1
107782,0
68289,0
117468,0
7632,0
115864,0
130124,1
26547,0
25544,0
50466,0
71879,0
13776,0
97714,0
76758,0
34872,0
20409,0
23378,0
114439,0
7070,0
92308,0
104505,0
86492,0
27000,0
26236,0
88704,0
55815,0
128526,1
88926,0
28970,0
130234,1
89853,0
76820,0
38164,0
22082,0
70810,0
44390,0
19364,0
44333,0
67778,0
124635,0
121842,0
29664,0
52193,0
99006,0
120714,0
48723,0
17050,0
35545,0
97171,0
78247,0
7016,0
70093,0
121018,0
53772,0
33089,0
23761,0
113572,0
74607,0
65622,0
67365,0
38891,0
50094,0
109070,0
73904,0
107952,0
36047,0
9706,0
7400,0
51645,0
117215,0
70669,0
9469,0
92471,0
61169,0
59389,0
36316,0
96333,0
89464,0
65489,0
18100,0
113609,0
13905,0
23011,0
126581,0
58748,0
49237,0
119616,0
86067,0
60320,0
92356,0
52889,0
123351,0
34232,0
118358,0
59272,0
81793,0
4182,0
47576,0
101945,0
130036,1
51088,0
33730,0
13211,0
46880,0
120209,0
34455,0
36858,0
130618,1
82490,0
35458,0
96130,0
115471,0
92902,0
100702,0
40854,0
124553,0
14647,0
40568,0
102114,0
47612,0
39591,0
107656,0
41529,0
86712,0
31353,0
22149,0
96299,0
64995,0
45316,0
127284,0
73043,0
64895,0
84790,0
79242,0
56536,0
125575,0
130549,1
81724,0
75741,0
105543,0
94342,0
15076,0
71618,0
35736,0
14533,0
17890,0
58305,0
50890,0
118002,0
67387,0
84754,0
89851,0
20378,0
39584,0
41321,0
46964,0
923,0
120180,0
42186,0
107361,0
1068,0
31930,0
25609,0
83743,0
16583,0
32963,0
127453,0
57804,0
32227,0
42487,0
23951,0
95676,0
128317,1
56254,0
22947,0
110839,0
109089,0
54960,0
117236,0
727,0
55095,0
11983,0
94332,0
119123,0
17113,0
31764,0
74060,0
127036,0
106960,0
99327,0
62267,0
88292,0
26888,0
11239,0
47778,0
6699,0
30821,0
124155,0
103111,0
85057,0
75401,0
79033,0
129702,1
11584,0
101270,0
98347,0
89881,0
82945,0
93861,0
12662,0
62485,0
124084,0
16429,0
128337,1
56914,0
3142,0
108782,0
22463,0
35780,0
122165,0
33672,0
50758,0
68110,0
4292,0
48354,0
34086,0
111843,0
130654,1
55326,0
64509,0
87417,0
24797,0
130761,1
14673,0
106337,0
27565,0
83108,0
113610,0
73782,0
118252,0
10626,0
64613,0
101172,0
8330,0
29057,0
64976,0
70188,0
123877,0
79156,0
105814,0
64368,0
60075,0
68128,0
124311,0
74944,0
44760,0
77029,0
18135,0
104458,0
101266,0
61357,0
117614,0
14437,0
17007,0
24560,0
8529,0
38286,0
76063,0
95133,0
104884,0
90105,0
77488,0
106835,0
124136,0
18992,0
29842,0
4102,0
62778,0
101935,0
21368,0
10522,0
57467,0
109018,0
89507,0
20258,0
128383,1
28343,0
28981,0
54890,0
77427,0
6807,0
48185,0
37957,0
114399,0
73858,0
115299,0
52508,0
16671,0
69273,0
103843,0
128640,1
107723,0
102087,0
41578,0
92221,0
120237,0
29240,0
29349,0
115488,0
34592,0
7051,0
28173,0
85956,0
65665,0
56221,0
91108,0
52759,0
110632,0
66243,0
28105,0
70152,0
62612,0
2178,0
50979,0
45995,0
98013,0
64603,0
33368,0
88561,0
63946,0
65564,0
25098,0
123013,0
27758,0
91020,0
99912,0
127663,0
106465,0
80415,0
17334,0
98938,0
78217,0
109163,0
101329,0
129023,1
73268,0
100247,0
128269,1
93359,0
70042,0
85902,0
11789,0
41132,0
968,0
69259,0
104559,0
112842,0
29257,0
50020,0
60121,0
76871,0
95829,0
10384,0
63147,0
8327,0
109045,0
65007,0
27823,0
80437,0
65497,0
128805,1
62686,0
57720,0
118792,0
83820,0
8579,0
104691,0
45265,0
48574,0
37281,0
26469,0
126338,0
126470,0
3656,0
48962,0
49888,0
112447,0
66635,0
22442,0
97754,0
34112,0
53865,0
105896,0
16917,0
122417,0
7626,0
26995,0
27937,0
108087,0
31361,0
42479,0
108315,0
102819,0
97468,0
129667,1
99937,0
114246,0
90703,0
93631,0
65115,0
21404,0
68143,0
106994,0
101390,0
126158,0
37407,0
86495,0
120400,0
36330,0
5228,0
6653,0
13710,0
50348,0
51606,0
73917,0
79608,0
119130,0
67192,0
58803,0
1677,0
47102,0
43106,0
125852,0
64091,0
116694,0
57096,0
105691,0
50310,0
81803,0
103750,0
35934,0
121255,0
80576,0
74194,0
97392,0
20833,0
11937,0
46955,0
115997,0
56874,0
84261,0
26883,0
32792,0
60681,0
55036,0
935,0
127112,0
4504,0
47233,0
86169,0
48696,0
64856,0
128882,1
1635,0
72567,0
124015,0
55765,0
73545,0
114725,0
97570,0
37136,0
54298,0
100274,0
94665,0
88584,0
100166,0
70868,0
111028,0
89045,0
7592,0
93756,0
58982,0
74946,0
8372,0
15170,0
62572,0
7624,0
30339,0
24169,0
123441,0
35394,0
47870,0
110319,0
25588,0
93179,0
75842,0
29675,0
130860,1
102984,0
34074,0
79694,0
36711,0
78158,0
99385,0
36490,0
54643,0
109434,0
72701,0
94697,0
65345,0
51293,0
60810,0
122568,0
72468,0
55800,0
15201,0
129674,1
36309,0
65815,0
122767,0
20689,0
13896,0
106603,0
33376,0
106624,0
125906,0
38853,0
122330,0
21355,0
71512,0
29723,0
123878,0
53188,0
61328,0
47083,0
27613,0
130608,1
45893,0
115266,0
110294,0
90790,0
9010,0
15243,0
18935,0
77334,0
8304,0
102850,0
83230,0
44432,0
18540,0
59208,0
21701,0
115241,0
99732,0
117101,0
53825,0
56166,0
77305,0
64438,0
127619,0
5911,0
30459,0
46901,0
8556,0
4095,0
31401,0
99935,0
81369,0
68164,0
9117,0
27189,0
7856,0
12289,0
44738,0
60887,0
96631,0
58544,0
63834,0
97011,0
11248,0
2853,0
25096,0
69085,0
6735,0
36909,0
81302,0
70713,0
72427,0
63353,0
112153,0
20510,0
89762,0
30124,0
86814,0
80165,0
60894,0
97235,0
69130,0
64148,0
93164,0
45187,0
3798,0
61416,0
101049,0
80974,0
11577,0
55230,0
1437,0
3224,0
31697,0
89688,0
61787,0
31736,0
94104,0
5860,0
60768,0
53827,0
104922,0
28434,0
4362,0
75819,0
73870,0
117757,0
21625,0
92546,0
103250,0
44969,0
31620,0
83123,0
120333,0
86474,0
76857,0
108674,0
61856,0
65864,0
76231,0
17559,0
64557,0
47120,0
352,0
45534,0
99676,0
131002,1
46217,0
30222,0
15801,0
108520,0
128780,1
3414,0
128986,1
13218,0
87719,0
108216,0
52867,0
36348,0
112063,0
23005,0
79209,0
48107,0
82278,0
58126,0
22839,0
57339,0
19722,0
70072,0
89447,0
52949,0
39886,0
98369,0
18622,0
7139,0
78192,0
93849,0
110044,0
5486,0
85241,0
92109,0
87485,0
4047,0
88232,0
76515,0
25408,0
12569,0
102860,0
113027,0
37368,0
5543,0
5274,0
35574,0
13125,0
46125,0
84242,0
99752,0
5783,0
107702,0
112526,0
43500,0
1875,0
746,0
45077,0
66359,0
12061,0
17799,0
92576,0
45115,0
64649,0
81272,0
1684,0
119842,0
10692,0
99320,0
8064,0
45382,0
23733,0
76866,0
27339,0
3391,0
57323,0
111476,0
76478,0
96913,0
71422,0
78771,0
21435,0
125273,0
52211,0
13755,0
85280,0
101679,0
3321,0
34486,0
120569,0
1442,0
88557,0
123039,0
91590,0
64894,0
75508,0
47087,0
774,0
115495,0
3757,0
116138,0
51838,0
95389,0
21496,0
95939,0
23617,0
44260,0
5191,0
44001,0
95916,0
83935,0
67750,0
89722,0
8769,0
95619,0
64121,0
59875,0
75030,0
97621,0
97920,0
87965,0
84030,0
40414,0
127351,0
79269,0
21275,0
127103,0
15129,0
11637,0
102356,0
67635,0
89217,0
63404,0
102199,0
46855,0
4634,0
128300,1
64821,0
9582,0
124432,0
14743,0
43260,0
4600,0
92144,0
86349,0
123272,0
10922,0
87506,0
122659,0
121163,0
97552,0
100877,0
48814,0
98240,0
36351,0
22543,0
131010,1
47334,0
126643,0
43190,0
101393,0
19166,0
87723,0
92859,0
115772,0
35397,0
91023,0
102817,0
57569,0
107698,0
4725,0
67318,0
8051,0
16162,0
68288,0
13313,0
96937,0
107182,0
33901,0
60176,0
125061,0
74581,0
11692,0
107164,0
73428,0
100714,0
78528,0
73973,0
37521,0
12680,0
72107,0
129348,1
51779,0
46580,0
28445,0
3103,0
104919,0
91778,0
65721,0
73472,0
11971,0
82217,0
92533,0
7263,0
85369,0
90809,0
24104,0
51535,0
794,0
63437,0
17963,0
80096,0
52561,0
14149,0
33776,0
89946,0
83943,0
72223,0
53046,0
90694,0
61127,0
45603,0
81120,0
72539,0
16386,0
129004,1
45108,0
108263,0
115996,0
120552,0
12960,0
12274,0
92801,0
95705,0
71281,0
124899,0
4238,0
100838,0
99357,0
24189,0
115641,0
23241,0
40659,0
97301,0
104390,0
25051,0
43222,0
75133,0
88371,0
98622,0
7455,0
29897,0
123487,0
9433,0
119736,0
4684,0
39299,0
83712,0
22547,0
79861,0
82917,0
107696,0
47767,0
48410,0
79532,0
108768,0
91268,0
13636,0
96395,0
96419,0
42746,0
39404,0
61571,0
97028,0
6364,0
62392,0
975,0
127038,0
46146,0
11271,0
79917,0
43126,0
41680,0
80099,0
20110,0
111296,0
73879,0
131222,1
107118,0
104905,0
62738,0
58543,0
29601,0
122576,0
121343,0
97961,0
95081,0
65174,0
109816,0
75096,0
110932,0
52906,0
7440,0
53134,0
98631,0
89034,0
4834,0
82524,0
23071,0
24290,0
84679,0
23038,0
130537,1
103446,0
60608,0
7731,0
89074,0
16966,0
45882,0
88963,0
68729,0
2796,0
77390,0
89530,0
27040,0
112471,0
27551,0
20843,0
18253,0
91965,0
72196,0
112012,0
94513,0
38662,0
2849,0
83880,0
34253,0
40643,0
74543,0
90768,0
70182,0
68007,0
25947,0
111494,0
13541,0
76769,0
130743,1
6076,0
22209,0
121711,0
10269,0
60226,0
74740,0
69925,0
66643,0
130165,1
41883,0
27660,0
68479,0
73755,0
18090,0
67809,0
16146,0
22532,0
39224,0
122035,0
99433,0
63029,0
17162,0
87077,0
22253,0
84873,0
126195,0
124352,0
13713,0
62930,0
118497,0
117351,0
37499,0
82424,0
29684,0
101265,0
19958,0
27710,0
130958,1
116059,0
84196,0
1479,0
91576,0
106183,0
40943,0
68925,0
107096,0
124119,0
42082,0
55580,0
51253,0
14112,0
53430,0
102062,0
127045,0
71602,0
116696,0
11169,0
6783,0
52297,0
20474,0
93393,0
25686,0
130724,1
18188,0
63385,0
48,0
42801,0
13147,0
129795,1
118911,0
60232,0
102353,0
67548,0
115937,0
28944,0
125609,0
94691,0
16631,0
114699,0
5113,0
46111,0
80543,0
76136,0
13762,0
53302,0
64467,0
109064,0
17657,0
78871,0
56846,0
14811,0
75394,0
16265,0
78403,0
95948,0
9186,0
50614,0
126429,0
33398,0
99122,0
34731,0
95543,0
5846,0
106574,0
41294,0
119322,0
12496,0
101020,0
58553,0
18132,0
30301,0
99452,0
19031,0
54687,0
17137,0
101012,0
15766,0
8048,0
52089,0
75763,0
46730,0
25759,0
73562,0
101453,0
22140,0
35629,0
108487,0
5903,0
59145,0
112359,0
13033,0
31121,0
109877,0
65283,0
86821,0
63911,0
12419,0
72414,0
44487,0
56791,0
24392,0
59547,0
123014,0
18305,0
67595,0
108589,0
112124,0
77173,0
67268,0
112335,0
74562,0
35899,0
49393,0
101550,0
64693,0
26985,0
29215,0
44994,0
124007,0
85341,0
55635,0
23076,0
123643,0
104871,0
117204,0
20568,0
71137,0
85884,0
121315,0
13172,0
53522,0
70267,0
4430,0
20632,0
16200,0
60806,0
97838,0
86812,0
86230,0
76344,0
3277,0
32537,0
98425,0
112235,0
102555,0
28260,0
8670,0
121270,0
52825,0
45692,0
128505,1
50150,0
36428,0
48128,0
89719,0
53676,0
9350,0
11078,0
